[17:31:55] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:31:55] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:31:55] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:31:55] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[17:31:55] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2847 for Minecraft 1.12.2 loading
[17:31:55] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_321, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_321
[17:31:55] [main/DEBUG] [FML]: Java classpath at launch is:
[17:31:55] [main/DEBUG] [FML]:     forge-1.12.2-14.23.5.2847-universal.jar
[17:31:55] [main/DEBUG] [FML]:     log4jfix/Log4jPatcher-1.0.0.jar
[17:31:55] [main/DEBUG] [FML]: Java library path at launch is:
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\Sun\Java\bin
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS
[17:31:55] [main/DEBUG] [FML]:     C:\Users\unai\Saved Games\Python\Scripts\
[17:31:55] [main/DEBUG] [FML]:     C:\Users\unai\Saved Games\Python\
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:31:55] [main/DEBUG] [FML]:     C:\ProgramData\Oracle\Java\javapath
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files\Git\cmd
[17:31:55] [main/DEBUG] [FML]:     C:\Users\unai\AppData\Local\Microsoft\WindowsApps
[17:31:55] [main/DEBUG] [FML]:     
[17:31:55] [main/DEBUG] [FML]:     C:\Users\unai\AppData\Local\Programs\Microsoft VS Code\bin
	at net.minecraftforge.fml.common.FMLCommonHandler.onServerStart(FMLCommonHandler.java:333) [FMLCommonHandler.class:?]
	at net.minecraft.server.dedicated.DedicatedServer.init(DedicatedServer.java:125) [nz.class:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:486) [MinecraftServer.class:?]
	at java.lang.Thread.run(Unknown Source) [?:1.8.0_321]
Caused by: java.lang.IllegalArgumentException
	at org.objectweb.asm.ClassReader.<init>(Unknown Source) ~[asm-all-5.2.jar:5.2]
	at org.objectweb.asm.ClassReader.<init>(Unknown Source) ~[asm-all-5.2.jar:5.2]
	at org.objectweb.asm.ClassReader.<init>(Unknown Source) ~[asm-all-5.2.jar:5.2]
	at net.minecraftforge.fml.common.discovery.asm.ASMModParser.<init>(ASMModParser.java:57) ~[ASMModParser.class:?]
	... 12 more
[17:34:09] [Server thread/DEBUG] [FML]: Examining file MobGrindingUtils-0.3.13.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file MobGrindingUtils-0.3.13.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (mob_grinding_utils.MobGrindingUtils) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for mob_grinding_utils: Requirements: [] After:[] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file modnametooltip_1.12.2-1.10.1.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file modnametooltip_1.12.2-1.10.1.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (mezz.modnametooltip.ModNameTooltip) - loading
[17:34:09] [Server thread/INFO] [FML]: Disabling mod modnametooltip it is client side only.
[17:34:09] [Server thread/DEBUG] [FML]: Skipping mod mezz.modnametooltip.ModNameTooltip, container opted to not load.
[17:34:09] [Server thread/DEBUG] [FML]: Examining file modtweaker-4.0.18.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file modtweaker-4.0.18.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (com.blamejared.ModTweaker) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for modtweaker: Requirements: [mtlib, crafttweaker] After:[crafttweaker, mtlib] Before:[jei]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file moreoverlays-1.15.1-mc1.12.2.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file moreoverlays-1.15.1-mc1.12.2.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (at.feldim2425.moreoverlays.MoreOverlays) - loading
[17:34:09] [Server thread/INFO] [FML]: Disabling mod moreoverlays it is client side only.
[17:34:09] [Server thread/DEBUG] [FML]: Skipping mod at.feldim2425.moreoverlays.MoreOverlays, container opted to not load.
[17:34:09] [Server thread/DEBUG] [FML]: Examining file Morpheus-1.12.2-3.5.106.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file Morpheus-1.12.2-3.5.106.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (net.quetzi.morpheus.Morpheus) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for morpheus: Requirements: [forge@[14.23.5.2808,)] After:[forge@[14.23.5.2808,)] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file MouseTweaks-2.10-mc1.12.2.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file MouseTweaks-2.10-mc1.12.2.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (yalter.mousetweaks.forge.MouseTweaksForge) - loading
[17:34:09] [Server thread/INFO] [FML]: Disabling mod mousetweaks it is client side only.
[17:34:09] [Server thread/DEBUG] [FML]: Skipping mod yalter.mousetweaks.forge.MouseTweaksForge, container opted to not load.
[17:34:09] [Server thread/DEBUG] [FML]: Examining file MTLib-3.0.6.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file MTLib-3.0.6.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (com.blamejared.mtlib.MTLib) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for mtlib: Requirements: [] After:[] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file NaturesCompass-1.12.2-1.8.5.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file NaturesCompass-1.12.2-1.8.5.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (com.chaosthedude.naturescompass.NaturesCompass) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for naturescompass: Requirements: [] After:[] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file Neat 1.4-17.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file Neat 1.4-17.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (vazkii.neat.Neat) - loading
[17:34:09] [Server thread/INFO] [FML]: Disabling mod neat it is client side only.
[17:34:09] [Server thread/DEBUG] [FML]: Skipping mod vazkii.neat.Neat, container opted to not load.
[17:34:09] [Server thread/DEBUG] [FML]: Examining file NetherPortalFix_1.12.1-5.3.17.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file NetherPortalFix_1.12.1-5.3.17.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (net.blay09.mods.netherportalfix.NetherPortalFix) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for netherportalfix: Requirements: [] After:[] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file Patchouli-1.0-21.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file Patchouli-1.0-21.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (vazkii.patchouli.common.base.Patchouli) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for patchouli: Requirements: [] After:[] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Attempting to load the file version.properties from Patchouli-1.0-21.jar to locate a version number for mod patchouli
[17:34:09] [Server thread/WARN] [FML]: Mod patchouli is missing the required element 'version' and a version.properties file could not be found. Falling back to metadata version 1.0-21
[17:34:09] [Server thread/DEBUG] [FML]: Examining file Placebo-1.12.2-1.6.0.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file Placebo-1.12.2-1.6.0.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (shadows.placebo.Placebo) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for placebo: Requirements: [] After:[] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file ProjectIntelligence-1.12.2-1.0.9.28-universal.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file ProjectIntelligence-1.12.2-1.0.9.28-universal.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (com.brandon3055.projectintelligence.ProjectIntelligence) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for projectintelligence: Requirements: [brandonscore@[2.4.17,)] After:[brandonscore@[2.4.17,)] Before:[nei]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file Quark-r1.6-179.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file Quark-r1.6-179.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (vazkii.quark.base.Quark) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for quark: Requirements: [autoreglib@[1.3-32,), forge@[14.23.5.2831,)] After:[forge@[14.23.5.2831,), jei@[4.6.0,)] Before:[autoreglib@[1.3-32,)]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file RebornCore-1.12.2-3.19.4.529-universal.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file RebornCore-1.12.2-3.19.4.529-universal.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (reborncore.RebornCore) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for reborncore: Requirements: [forge@[14.23.5.2796,)] After:[forge@[14.23.5.2796,)] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file RedstoneFlux-1.12-2.1.1.1-universal.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file RedstoneFlux-1.12-2.1.1.1-universal.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (cofh.redstoneflux.RedstoneFlux) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for redstoneflux: Requirements: [] After:[] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file refinedstorage-1.6.16.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file refinedstorage-1.6.16.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (com.raoulvdberge.refinedstorage.RS) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for refinedstorage: Requirements: [] After:[forge@[14.23.3.2694,)] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file refinedstorageaddons-0.4.5.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file refinedstorageaddons-0.4.5.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (com.raoulvdberge.refinedstorageaddons.RSAddons) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for refinedstorageaddons: Requirements: [refinedstorage@[1.6.16,)] After:[refinedstorage@[1.6.16,)] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file ResourceLoader-MC1.12.1-1.5.3.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file ResourceLoader-MC1.12.1-1.5.3.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (lumien.resourceloader.ResourceLoader) - loading
[17:34:09] [Server thread/INFO] [FML]: Disabling mod resourceloader it is client side only.
[17:34:09] [Server thread/DEBUG] [FML]: Skipping mod lumien.resourceloader.ResourceLoader, container opted to not load.
[17:34:09] [Server thread/DEBUG] [FML]: Examining file ResourceReloader-1.0.2.5.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file ResourceReloader-1.0.2.5.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (com.latmod.mods.resourcereloader.ResourceReloader) - loading
[17:34:09] [Server thread/INFO] [FML]: Disabling mod resourcereloader it is client side only.
[17:34:09] [Server thread/DEBUG] [FML]: Skipping mod com.latmod.mods.resourcereloader.ResourceReloader, container opted to not load.
[17:34:09] [Server thread/DEBUG] [FML]: Examining file Rex's-Additional-Structures-1.12.x-(v.2.3.1).jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file Rex's-Additional-Structures-1.12.x-(v.2.3.1).jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (xxrexraptorxx.additionalstructures.main.AdditionalStructures) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for additionalstructures: Requirements: [] After:[] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file ServerLevelType-1.2.jar for potential mods
[17:34:09] [Server thread/DEBUG] [FML]: The mod container ServerLevelType-1.2.jar appears to be missing an mcmod.info file
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (me.modmuss50.slt.ServerLevelType) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for serverleveltype: Requirements: [reborncore] After:[reborncore] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Attempting to load the file version.properties from ServerLevelType-1.2.jar to locate a version number for mod serverleveltype
[17:34:09] [Server thread/WARN] [FML]: Mod serverleveltype is missing the required element 'version' and no fallback can be found. Substituting '1.0'.
[17:34:09] [Server thread/DEBUG] [FML]: Examining file simplybackpacks-1.4.9.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file simplybackpacks-1.4.9.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (com.flanks255.simplybackpacks.simplybackpacks) - loading
[17:34:09] [Server thread/TRACE] [FML]: Using custom language adapter net.shadowfacts.forgelin.KotlinAdapter for com.flanks255.simplybackpacks.simplybackpacks (modid: simplybackpacks)
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for simplybackpacks: Requirements: [] After:[] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file SimplyJetpacks2-1.12.2-2.2.16.1.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file SimplyJetpacks2-1.12.2-2.2.16.1.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (tonius.simplyjetpacks.SimplyJetpacks) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for simplyjetpacks: Requirements: [] After:[thermalexpansion, thermaldynamics, enderio, redstonearsenal, redstonerepository, immersiveengineering, mekanism] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Attempting to load the file version.properties from SimplyJetpacks2-1.12.2-2.2.16.1.jar to locate a version number for mod simplyjetpacks
[17:34:09] [Server thread/WARN] [FML]: Mod simplyjetpacks is missing the required element 'version' and a version.properties file could not be found. Falling back to metadata version 1.12.2-2.2.16.1
[17:34:09] [Server thread/DEBUG] [FML]: Examining file SmoothFont-mc1.12.2-2.1.2.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file SmoothFont-mc1.12.2-2.1.2.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (bre.smoothfont.mod_SmoothFont) - loading
[17:34:09] [Server thread/INFO] [FML]: Disabling mod smoothfont it is client side only.
[17:34:09] [Server thread/DEBUG] [FML]: Skipping mod bre.smoothfont.mod_SmoothFont, container opted to not load.
[17:34:09] [Server thread/DEBUG] [FML]: Examining file splashlogofix-1.0.jar for potential mods
[17:34:09] [Server thread/DEBUG] [FML]: The mod container splashlogofix-1.0.jar appears to be missing an mcmod.info file
[17:34:09] [Server thread/DEBUG] [FML]: Examining file StorageDrawers-1.12.2-5.4.2.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file StorageDrawers-1.12.2-5.4.2.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (com.jaquadro.minecraft.storagedrawers.StorageDrawers) - loading
[17:34:09] [Server thread/TRACE] [FML]: Using mcmod dependency info for storagedrawers: [forge, chameleon] [chameleon] []
[17:34:09] [Server thread/DEBUG] [FML]: Examining file StructureUtils-1.1.0.4.jar for potential mods
[17:34:09] [Server thread/DEBUG] [FML]: The mod container StructureUtils-1.1.0.4.jar appears to be missing an mcmod.info file
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (me.modmuss50.structureutils.SUtils) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for sutils: Requirements: [] After:[] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Attempting to load the file version.properties from StructureUtils-1.1.0.4.jar to locate a version number for mod sutils
[17:34:09] [Server thread/WARN] [FML]: Mod sutils is missing the required element 'version' and no fallback can be found. Substituting '1.0'.
[17:34:09] [Server thread/DEBUG] [FML]: Examining file TConstruct-1.12.2-2.13.0.183.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file TConstruct-1.12.2-2.13.0.183.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (slimeknights.tconstruct.TConstruct) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for tconstruct: Requirements: [forge@[14.23.1.2577,), mantle@[1.12-1.3.3.49,)] After:[forge@[14.23.1.2577,), mantle@[1.12-1.3.3.49,), jei@[4.8,), chisel, quark@[r1.6-177,)] Before:[taiga@(1.3.0,)]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file tesla-core-lib-1.12.2-1.0.17.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file tesla-core-lib-1.12.2-1.0.17.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (net.ndrei.teslacorelib.TeslaCoreLib) - loading
[17:34:09] [Server thread/TRACE] [FML]: Using custom language adapter net.shadowfacts.forgelin.KotlinAdapter for net.ndrei.teslacorelib.TeslaCoreLib (modid: teslacorelib)
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for teslacorelib: Requirements: [forge@[14.23.5.2806,), forgelin@[1.7,)] After:[forgelin@[1.7,), forge@[14.23.5.2806,), tesla, redstoneflux, buildcraftlib, mekanism] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (net.ndrei.teslacorelib.TeslaCoreRegistries) - loading
[17:34:09] [Server thread/TRACE] [FML]: Using custom language adapter net.shadowfacts.forgelin.KotlinAdapter for net.ndrei.teslacorelib.TeslaCoreRegistries (modid: teslacorelib_registries)
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for teslacorelib_registries: Requirements: [forge@[14.23.5.2806,), forgelin@[1.7,)] After:[forgelin@[1.7,), forge@[14.23.5.2806,), *] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file Tesslocator-1.1.0.15.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file Tesslocator-1.1.0.15.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (com.latmod.mods.tesslocator.Tesslocator) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for tesslocator: Requirements: [itemfilters] After:[itemfilters] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file theoneprobe-1.12-1.4.28.jar for potential mods
[17:34:09] [Server thread/TRACE] [FML]: Located mcmod.info file in file theoneprobe-1.12-1.4.28.jar
[17:34:09] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (mcjty.theoneprobe.TheOneProbe) - loading
[17:34:09] [Server thread/TRACE] [FML]: Parsed dependency info for theoneprobe: Requirements: [] After:[forge@[13.19.0.2176,), tesla] Before:[]
[17:34:09] [Server thread/DEBUG] [FML]: Examining file ThermalCultivation-1.12.2-0.3.6.1-universal.jar for potential mods
[17:34:10] [Server thread/TRACE] [FML]: Located mcmod.info file in file ThermalCultivation-1.12.2-0.3.6.1-universal.jar
[17:34:10] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (cofh.thermalcultivation.ThermalCultivation) - loading
[17:34:10] [Server thread/TRACE] [FML]: Parsed dependency info for thermalcultivation: Requirements: [cofhcore@[4.6.0,4.7.0), thermalfoundation@[2.6.0,2.7.0)] After:[cofhcore@[4.6.0,4.7.0), thermalfoundation@[2.6.0,2.7.0), thermalexpansion] Before:[]
[17:34:10] [Server thread/DEBUG] [FML]: Examining file ThermalDynamics-1.12.2-2.5.6.1-universal.jar for potential mods
[17:34:10] [Server thread/TRACE] [FML]: Located mcmod.info file in file ThermalDynamics-1.12.2-2.5.6.1-universal.jar
[17:34:10] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (cofh.thermaldynamics.ThermalDynamics) - loading
[17:34:10] [Server thread/TRACE] [FML]: Parsed dependency info for thermaldynamics: Requirements: [thermalfoundation@[2.6.0,2.7.0), codechickenlib@[3.2.2,), cofhcore@[4.6.0,4.7.0)] After:[cofhcore@[4.6.0,4.7.0), thermalfoundation@[2.6.0,2.7.0), codechickenlib@[3.2.2,), thermalexpansion] Before:[]
[17:34:10] [Server thread/DEBUG] [FML]: Examining file ThermalExpansion-1.12.2-5.5.7.1-universal.jar for potential mods
